#node	identifier	category	term ID	term description
104438	STRG0A79TGQ.104438	GO Process	GO:0000715	Nucleotide-excision repair, DNA damage recognition
485787	STRG0A79TGQ.485787	KEGG	map01230	Biosynthesis of amino acids
485787	STRG0A79TGQ.485787	Reactome	MAP-1430728	Metabolism
485787	STRG0A79TGQ.485787	Reactome	MAP-71064	Lysine catabolism
485787	STRG0A79TGQ.485787	Reactome	MAP-71240	Tryptophan catabolism
485787	STRG0A79TGQ.485787	Reactome	MAP-71291	Metabolism of amino acids and derivatives
485787	STRG0A79TGQ.485787	COMPARTMENTS	GOCC:0005622	Intracellular
485787	STRG0A79TGQ.485787	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
485787	STRG0A79TGQ.485787	UniProt Keywords	KW-0808	Transferase
485812	STRG0A79TGQ.485812	GO Process	GO:0006810	Transport
485812	STRG0A79TGQ.485812	GO Process	GO:0009987	Cellular process
485812	STRG0A79TGQ.485812	GO Process	GO:0051179	Localization
485812	STRG0A79TGQ.485812	GO Process	GO:0051234	Establishment of localization
485812	STRG0A79TGQ.485812	GO Process	GO:0055085	Transmembrane transport
485812	STRG0A79TGQ.485812	GO Process	GO:0071702	Organic substance transport
485812	STRG0A79TGQ.485812	GO Process	GO:0071705	Nitrogen compound transport
485812	STRG0A79TGQ.485812	GO Function	GO:0005215	Transporter activity
485812	STRG0A79TGQ.485812	GO Function	GO:0015205	Nucleobase transmembrane transporter activity
485812	STRG0A79TGQ.485812	GO Function	GO:0022857	Transmembrane transporter activity
485812	STRG0A79TGQ.485812	GO Component	GO:0005886	Plasma membrane
485812	STRG0A79TGQ.485812	GO Component	GO:0016020	Membrane
485812	STRG0A79TGQ.485812	GO Component	GO:0016021	Integral component of membrane
485812	STRG0A79TGQ.485812	GO Component	GO:0031224	Intrinsic component of membrane
485812	STRG0A79TGQ.485812	GO Component	GO:0071944	Cell periphery
485812	STRG0A79TGQ.485812	GO Component	GO:0110165	Cellular anatomical entity
485812	STRG0A79TGQ.485812	STRING clusters	CL:8488	Mixed, incl. Urea metabolic process, and Nucleobase transmembrane transporter activity
485812	STRG0A79TGQ.485812	STRING clusters	CL:8490	Mixed, incl. Urea metabolic process, and Nucleobase transmembrane transporter activity
485812	STRG0A79TGQ.485812	COMPARTMENTS	GOCC:0071944	Cell periphery
485812	STRG0A79TGQ.485812	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
485812	STRG0A79TGQ.485812	UniProt Keywords	KW-0472	Membrane
485812	STRG0A79TGQ.485812	UniProt Keywords	KW-0812	Transmembrane
485812	STRG0A79TGQ.485812	UniProt Keywords	KW-1133	Transmembrane helix
485857	STRG0A79TGQ.485857	GO Process	GO:0000378	RNA exon ligation
485857	STRG0A79TGQ.485857	GO Process	GO:0006082	Organic acid metabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0006520	Cellular amino acid metabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0006528	Asparagine metabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0006530	Asparagine catabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0006807	Nitrogen compound metabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0008152	Metabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0009056	Catabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0009063	Cellular amino acid catabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0009064	Glutamine family amino acid metabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0009065	Glutamine family amino acid catabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0009066	Aspartate family amino acid metabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0009068	Aspartate family amino acid catabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0009987	Cellular process
485857	STRG0A79TGQ.485857	GO Process	GO:0043436	Oxoacid metabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0044237	Cellular metabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0044238	Primary metabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0044248	Cellular catabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0044281	Small molecule metabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0044282	Small molecule catabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0046395	Carboxylic acid catabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:0071704	Organic substance metabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:1901564	Organonitrogen compound metabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:1901565	Organonitrogen compound catabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:1901575	Organic substance catabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:1901605	Alpha-amino acid metabolic process
485857	STRG0A79TGQ.485857	GO Process	GO:1901606	Alpha-amino acid catabolic process
485857	STRG0A79TGQ.485857	GO Function	GO:0003824	Catalytic activity
485857	STRG0A79TGQ.485857	GO Function	GO:0004067	Asparaginase activity
485857	STRG0A79TGQ.485857	GO Function	GO:0016787	Hydrolase activity
485857	STRG0A79TGQ.485857	GO Function	GO:0016810	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
485857	STRG0A79TGQ.485857	GO Function	GO:0016811	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
485857	STRG0A79TGQ.485857	GO Component	GO:0042597	Periplasmic space
485857	STRG0A79TGQ.485857	GO Component	GO:0071513	Phosphopantothenoylcysteine decarboxylase complex
485857	STRG0A79TGQ.485857	GO Component	GO:0110165	Cellular anatomical entity
485857	STRG0A79TGQ.485857	STRING clusters	CL:5570	Mixed, incl. Cellular amino acid biosynthetic process, and Sulfur metabolism
485857	STRG0A79TGQ.485857	STRING clusters	CL:5571	Cellular amino acid biosynthetic process, and Glutamine family amino acid catabolic process
485857	STRG0A79TGQ.485857	STRING clusters	CL:5572	Mixed, incl. Glutamine family amino acid metabolic process, and Histidine metabolic process
485857	STRG0A79TGQ.485857	KEGG	map00250	Alanine, aspartate and glutamate metabolism
485857	STRG0A79TGQ.485857	KEGG	map00460	Cyanoamino acid metabolism
485857	STRG0A79TGQ.485857	KEGG	map01100	Metabolic pathways
485857	STRG0A79TGQ.485857	KEGG	map01110	Biosynthesis of secondary metabolites
485857	STRG0A79TGQ.485857	Reactome	MAP-1430728	Metabolism
485857	STRG0A79TGQ.485857	Reactome	MAP-71291	Metabolism of amino acids and derivatives
485857	STRG0A79TGQ.485857	Reactome	MAP-8963693	Aspartate and asparagine metabolism
485857	STRG0A79TGQ.485857	COMPARTMENTS	GOCC:0042597	Periplasmic space
485857	STRG0A79TGQ.485857	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
485857	STRG0A79TGQ.485857	UniProt Keywords	KW-0732	Signal
485861	STRG0A79TGQ.485861	GO Process	GO:0000272	Polysaccharide catabolic process
485861	STRG0A79TGQ.485861	GO Process	GO:0000372	Group I intron splicing
485861	STRG0A79TGQ.485861	GO Process	GO:0005975	Carbohydrate metabolic process
485861	STRG0A79TGQ.485861	GO Process	GO:0005976	Polysaccharide metabolic process
485861	STRG0A79TGQ.485861	GO Process	GO:0008152	Metabolic process
485861	STRG0A79TGQ.485861	GO Process	GO:0009056	Catabolic process
485861	STRG0A79TGQ.485861	GO Process	GO:0009057	Macromolecule catabolic process
485861	STRG0A79TGQ.485861	GO Process	GO:0009987	Cellular process
485861	STRG0A79TGQ.485861	GO Process	GO:0043170	Macromolecule metabolic process
485861	STRG0A79TGQ.485861	GO Process	GO:0044238	Primary metabolic process
485861	STRG0A79TGQ.485861	GO Process	GO:0045229	External encapsulating structure organization
485861	STRG0A79TGQ.485861	GO Process	GO:0071554	Cell wall organization or biogenesis
485861	STRG0A79TGQ.485861	GO Process	GO:0071555	Cell wall organization
485861	STRG0A79TGQ.485861	GO Process	GO:0071704	Organic substance metabolic process
485861	STRG0A79TGQ.485861	GO Process	GO:0071840	Cellular component organization or biogenesis
485861	STRG0A79TGQ.485861	GO Process	GO:1901575	Organic substance catabolic process
485861	STRG0A79TGQ.485861	GO Function	GO:0003824	Catalytic activity
485861	STRG0A79TGQ.485861	GO Function	GO:0004338	Glucan exo-1,3-beta-glucosidase activity
485861	STRG0A79TGQ.485861	GO Function	GO:0004553	Hydrolase activity, hydrolyzing O-glycosyl compounds
485861	STRG0A79TGQ.485861	GO Function	GO:0008422	Beta-glucosidase activity
485861	STRG0A79TGQ.485861	GO Function	GO:0015926	Glucosidase activity
485861	STRG0A79TGQ.485861	GO Function	GO:0016787	Hydrolase activity
485861	STRG0A79TGQ.485861	GO Function	GO:0016798	Hydrolase activity, acting on glycosyl bonds
485861	STRG0A79TGQ.485861	GO Component	GO:0005576	Extracellular region
485861	STRG0A79TGQ.485861	GO Component	GO:0110165	Cellular anatomical entity
485861	STRG0A79TGQ.485861	STRING clusters	CL:7670	Carbohydrate derivative biosynthetic process, and Hydrolase activity, hydrolyzing O-glycosyl compounds
485861	STRG0A79TGQ.485861	STRING clusters	CL:7671	Hydrolase activity, hydrolyzing O-glycosyl compounds, and Amino sugar metabolic process
485861	STRG0A79TGQ.485861	STRING clusters	CL:7672	Starch and sucrose metabolism, and Ribonuclease T2 activity
485861	STRG0A79TGQ.485861	STRING clusters	CL:7673	Starch and sucrose metabolism
485861	STRG0A79TGQ.485861	KEGG	map00500	Starch and sucrose metabolism
485861	STRG0A79TGQ.485861	KEGG	map01100	Metabolic pathways
485861	STRG0A79TGQ.485861	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
485861	STRG0A79TGQ.485861	COMPARTMENTS	GOCC:1990902	New cell pole
485861	STRG0A79TGQ.485861	UniProt Keywords	KW-0326	Glycosidase
485861	STRG0A79TGQ.485861	UniProt Keywords	KW-0378	Hydrolase
485861	STRG0A79TGQ.485861	UniProt Keywords	KW-0732	Signal
485881	STRG0A79TGQ.485881	GO Function	GO:0003824	Catalytic activity
485881	STRG0A79TGQ.485881	GO Function	GO:0016491	Oxidoreductase activity
485881	STRG0A79TGQ.485881	STRING clusters	CL:8805	Mixed, incl. TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain, and FMN binding
485881	STRG0A79TGQ.485881	STRING clusters	CL:8806	Mixed, incl. TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain, and FMN binding
485881	STRG0A79TGQ.485881	STRING clusters	CL:8807	Mixed, incl. TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain, and FMN binding
485881	STRG0A79TGQ.485881	STRING clusters	CL:8808	Mixed, incl. FMN binding, and TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
485881	STRG0A79TGQ.485881	STRING clusters	CL:8809	Mixed, incl. alpha-Linolenic acid metabolism, and Indole alkaloid biosynthesis
485881	STRG0A79TGQ.485881	STRING clusters	CL:8810	TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain, and mRNA 3-UTR AU-rich region binding
485881	STRG0A79TGQ.485881	STRING clusters	CL:8813	mRNA 3-UTR AU-rich region binding, and TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
485881	STRG0A79TGQ.485881	KEGG	map01100	Metabolic pathways
485881	STRG0A79TGQ.485881	Reactome	MAP-212436	Generic Transcription Pathway
485881	STRG0A79TGQ.485881	Reactome	MAP-3700989	Transcriptional Regulation by TP53
485881	STRG0A79TGQ.485881	Reactome	MAP-5633008	TP53 Regulates Transcription of Cell Death Genes
485881	STRG0A79TGQ.485881	Reactome	MAP-6803205	TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
485881	STRG0A79TGQ.485881	Reactome	MAP-73857	RNA Polymerase II Transcription
485881	STRG0A79TGQ.485881	Reactome	MAP-74160	Gene expression (Transcription)
485881	STRG0A79TGQ.485881	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
485881	STRG0A79TGQ.485881	UniProt Keywords	KW-0732	Signal
485900	STRG0A79TGQ.485900	GO Process	GO:0000715	Nucleotide-excision repair, DNA damage recognition
485900	STRG0A79TGQ.485900	GO Process	GO:0002097	tRNA wobble base modification
485900	STRG0A79TGQ.485900	GO Process	GO:0002098	tRNA wobble uridine modification
485900	STRG0A79TGQ.485900	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:0006396	RNA processing
485900	STRG0A79TGQ.485900	GO Process	GO:0006399	tRNA metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:0006400	tRNA modification
485900	STRG0A79TGQ.485900	GO Process	GO:0006725	Cellular aromatic compound metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:0006807	Nitrogen compound metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:0008033	tRNA processing
485900	STRG0A79TGQ.485900	GO Process	GO:0008152	Metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:0009451	RNA modification
485900	STRG0A79TGQ.485900	GO Process	GO:0009987	Cellular process
485900	STRG0A79TGQ.485900	GO Process	GO:0010467	Gene expression
485900	STRG0A79TGQ.485900	GO Process	GO:0032446	Protein modification by small protein conjugation
485900	STRG0A79TGQ.485900	GO Process	GO:0032447	Protein urmylation
485900	STRG0A79TGQ.485900	GO Process	GO:0034227	tRNA thio-modification
485900	STRG0A79TGQ.485900	GO Process	GO:0034470	ncRNA processing
485900	STRG0A79TGQ.485900	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:0034660	ncRNA metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:0036211	Protein modification process
485900	STRG0A79TGQ.485900	GO Process	GO:0043170	Macromolecule metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:0043412	Macromolecule modification
485900	STRG0A79TGQ.485900	GO Process	GO:0044237	Cellular metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:0044238	Primary metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:0046483	Heterocycle metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:0070647	Protein modification by small protein conjugation or removal
485900	STRG0A79TGQ.485900	GO Process	GO:0071704	Organic substance metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:0090304	Nucleic acid metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:1901360	Organic cyclic compound metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:1901564	Organonitrogen compound metabolic process
485900	STRG0A79TGQ.485900	GO Process	GO:1904825	Protein localization to microtubule plus-end
485900	STRG0A79TGQ.485900	GO Function	GO:0005488	Binding
485900	STRG0A79TGQ.485900	GO Function	GO:0005515	Protein binding
485900	STRG0A79TGQ.485900	GO Function	GO:0031386	Protein tag
485900	STRG0A79TGQ.485900	GO Function	GO:0042802	Identical protein binding
485900	STRG0A79TGQ.485900	GO Function	GO:0042803	Protein homodimerization activity
485900	STRG0A79TGQ.485900	GO Function	GO:0046983	Protein dimerization activity
485900	STRG0A79TGQ.485900	GO Function	GO:0097163	Sulfur carrier activity
485900	STRG0A79TGQ.485900	GO Function	GO:0140104	Molecular carrier activity
485900	STRG0A79TGQ.485900	GO Component	GO:0005622	Intracellular anatomical structure
485900	STRG0A79TGQ.485900	GO Component	GO:0005737	Cytoplasm
485900	STRG0A79TGQ.485900	GO Component	GO:0005829	Cytosol
485900	STRG0A79TGQ.485900	GO Component	GO:0110165	Cellular anatomical entity
485900	STRG0A79TGQ.485900	STRING clusters	CL:9321	Mostly uncharacterized, incl. FMN, and Cellular response to inorganic substance
485900	STRG0A79TGQ.485900	STRING clusters	CL:9324	Mostly uncharacterized, incl. Cellular response to inorganic substance, and Microtubule cytoskeleton
485900	STRG0A79TGQ.485900	STRING clusters	CL:9325	Mostly uncharacterized, incl. Cellular response to inorganic substance, and Signaling receptor activity
485900	STRG0A79TGQ.485900	STRING clusters	CL:9326	Mostly uncharacterized, incl. Signaling receptor activity, and alpha-Linolenic acid metabolism
485900	STRG0A79TGQ.485900	STRING clusters	CL:9405	Mixed, incl. Sulfur carrier activity, and L-phenylalanine catabolic process
485900	STRG0A79TGQ.485900	KEGG	map04122	Sulfur relay system
485900	STRG0A79TGQ.485900	Reactome	MAP-112310	Neurotransmitter release cycle
485900	STRG0A79TGQ.485900	Reactome	MAP-112315	Transmission across Chemical Synapses
485900	STRG0A79TGQ.485900	Reactome	MAP-112316	Neuronal System
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0005622	Intracellular
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0005737	Cytoplasm
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0005768	Endosome
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0005770	Late endosome
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0010008	Endosome membrane
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0012505	Endomembrane system
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0016020	Membrane
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0031090	Organelle membrane
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0031410	Cytoplasmic vesicle
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0031902	Late endosome membrane
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0031982	Vesicle
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0032991	Protein-containing complex
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0043226	Organelle
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0043229	Intracellular organelle
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0045121	Membrane raft
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0071986	Ragulator complex
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0097708	Intracellular vesicle
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0098588	Bounding membrane of organelle
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0098796	Membrane protein complex
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0098857	Membrane microdomain
485900	STRG0A79TGQ.485900	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
485900	STRG0A79TGQ.485900	UniProt Keywords	KW-0472	Membrane
485900	STRG0A79TGQ.485900	UniProt Keywords	KW-0812	Transmembrane
485900	STRG0A79TGQ.485900	UniProt Keywords	KW-1133	Transmembrane helix
486383	STRG0A79TGQ.486383	GO Process	GO:0006996	Organelle organization
486383	STRG0A79TGQ.486383	GO Process	GO:0009987	Cellular process
486383	STRG0A79TGQ.486383	GO Process	GO:0071840	Cellular component organization or biogenesis
486383	STRG0A79TGQ.486383	GO Function	GO:0003824	Catalytic activity
486383	STRG0A79TGQ.486383	GO Function	GO:0004842	Ubiquitin-protein transferase activity
486383	STRG0A79TGQ.486383	GO Function	GO:0005488	Binding
486383	STRG0A79TGQ.486383	GO Function	GO:0016740	Transferase activity
486383	STRG0A79TGQ.486383	GO Function	GO:0019787	Ubiquitin-like protein transferase activity
486383	STRG0A79TGQ.486383	GO Function	GO:0043167	Ion binding
486383	STRG0A79TGQ.486383	GO Function	GO:0043169	Cation binding
486383	STRG0A79TGQ.486383	GO Function	GO:0046872	Metal ion binding
486383	STRG0A79TGQ.486383	GO Function	GO:0140096	Catalytic activity, acting on a protein
486383	STRG0A79TGQ.486383	GO Component	GO:0005622	Intracellular anatomical structure
486383	STRG0A79TGQ.486383	GO Component	GO:0005737	Cytoplasm
486383	STRG0A79TGQ.486383	GO Component	GO:0016020	Membrane
486383	STRG0A79TGQ.486383	GO Component	GO:0016021	Integral component of membrane
486383	STRG0A79TGQ.486383	GO Component	GO:0031090	Organelle membrane
